time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn,testing_case,psnr,accuracy
10,v1,v2,40.0,20.22,20.0,1.0,0.1011,0.2,9.1116,False,fuzzy_logic_fixed_snr,9.0881,0.9941
10,v1,v5,40.0,110.0,20.0,1.0,0.55,0.2,-5.5991,False,fuzzy_logic_fixed_snr,-5.6294,0.8473
10,v1,v6,40.0,190.02,10.0,1.0,0.9501,0.1,-8.5865,True,fuzzy_logic_fixed_snr,0.9852,0.2586
10,v2,v1,20.0,20.22,20.0,0.6,0.1011,0.2,-10.8884,False,fuzzy_logic_fixed_snr,-10.9097,0.5482
10,v2,v5,20.0,130.03,40.0,0.6,0.6502,0.4,-29.2709,True,fuzzy_logic_fixed_snr,0.3609,0.109
10,v3,v4,20.0,50.09,30.0,0.6,0.2504,0.3,-20.0156,True,fuzzy_logic_fixed_snr,0.4841,0.1426
10,v3,v7,20.0,100.0,30.0,0.6,0.5,0.3,-26.0206,True,fuzzy_logic_fixed_snr,0.3931,0.1098
10,v3,v8,20.0,130.03,10.0,0.6,0.6502,0.1,-25.2915,True,fuzzy_logic_fixed_snr,0.4024,0.123
10,v4,v3,40.0,50.09,30.0,1.0,0.2504,0.3,-0.0156,False,fuzzy_logic_fixed_snr,-0.0444,0.9652
10,v4,v7,40.0,50.09,0.0,1.0,0.2504,0.0,6.005,False,fuzzy_logic_fixed_snr,5.9797,0.9842
10,v4,v8,40.0,80.0,20.0,1.0,0.4,0.2,-2.833,False,fuzzy_logic_fixed_snr,-2.8525,0.925
10,v4,v12,40.0,170.0,20.0,1.0,0.85,0.2,-9.3802,True,fuzzy_logic_fixed_snr,0.9338,0.2391
10,v4,v16,40.0,170.0,20.0,1.0,0.85,0.2,-9.3802,True,fuzzy_logic_fixed_snr,0.9157,0.2271
