time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn,testing_case,psnr,accuracy
12,v3,v7,20.0,100.0,20.0,0.6,0.5,0.4,-6.8627,True,fuzzy_logic_fixed_snr,13.6144,0.3881
12,v3,v8,20.0,120.04,20.0,0.6,0.6002,0.4,-7.8145,True,fuzzy_logic_fixed_snr,12.6283,0.3311
12,v3,v11,20.0,180.0,10.0,0.6,0.9,0.2,-8.8695,True,fuzzy_logic_fixed_snr,11.464,0.2814
12,v4,v7,40.0,30.15,20.0,1.0,0.1507,0.4,19.3859,False,fuzzy_logic_fixed_snr,25.524,0.9721
12,v4,v8,40.0,50.0,20.0,1.0,0.25,0.4,16.7496,False,fuzzy_logic_fixed_snr,22.8879,0.9623
12,v4,v3,40.0,70.06,0.0,1.0,0.3503,0.0,17.854,False,fuzzy_logic_fixed_snr,23.9918,0.9594
12,v4,v11,40.0,110.04,10.0,1.0,0.5502,0.2,13.6952,False,fuzzy_logic_fixed_snr,19.8321,0.9234
12,v4,v12,40.0,180.0,10.0,1.0,0.9,0.2,11.1305,True,fuzzy_logic_fixed_snr,23.9719,0.902
13,v1,v2,40.0,30.15,10.0,1.0,0.1507,0.2,20.4424,False,fuzzy_logic_fixed_snr,26.5825,0.9744
13,v1,v5,40.0,100.0,30.0,1.0,0.5,0.6,12.3876,True,fuzzy_logic_fixed_snr,24.1068,0.9055
13,v1,v6,40.0,180.02,0.0,1.0,0.9001,0.0,12.936,True,fuzzy_logic_fixed_snr,24.1626,0.9055
13,v2,v1,20.0,30.15,10.0,0.6,0.1507,0.2,0.4424,False,fuzzy_logic_fixed_snr,6.5795,0.191
13,v2,v5,20.0,130.03,20.0,0.6,0.6502,0.4,-8.2314,True,fuzzy_logic_fixed_snr,12.2024,0.3059
13,v3,v4,20.0,70.06,10.0,0.6,0.3503,0.2,-3.9521,True,fuzzy_logic_fixed_snr,16.4909,0.591
13,v3,v7,20.0,120.0,10.0,0.6,0.6,0.2,-6.7564,True,fuzzy_logic_fixed_snr,13.7267,0.4158
13,v3,v8,20.0,140.03,20.0,0.6,0.7002,0.4,-8.6175,True,fuzzy_logic_fixed_snr,11.7576,0.2967
13,v3,v11,20.0,190.0,10.0,0.6,0.95,0.2,-9.1512,True,fuzzy_logic_fixed_snr,11.1476,0.2646
13,v4,v7,40.0,50.09,20.0,1.0,0.2504,0.4,16.7403,False,fuzzy_logic_fixed_snr,22.8777,0.9582
13,v4,v8,40.0,70.0,10.0,1.0,0.35,0.2,16.0526,False,fuzzy_logic_fixed_snr,22.191,0.9545
13,v4,v3,40.0,70.06,10.0,1.0,0.3503,0.2,16.0479,False,fuzzy_logic_fixed_snr,22.1854,0.9457
13,v4,v11,40.0,120.04,0.0,1.0,0.6002,0.0,15.0482,False,fuzzy_logic_fixed_snr,21.1879,0.9438
13,v4,v12,40.0,170.0,0.0,1.0,0.85,0.0,13.2346,True,fuzzy_logic_fixed_snr,24.1904,0.91
14,v1,v2,40.0,20.22,30.0,1.0,0.1011,0.6,20.7173,False,fuzzy_logic_fixed_snr,26.854,0.9795
14,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,11.0203,True,fuzzy_logic_fixed_snr,23.9582,0.9055
14,v1,v6,40.0,180.02,40.0,1.0,0.9001,0.8,8.7422,True,fuzzy_logic_fixed_snr,23.5959,0.9055
14,v2,v1,20.0,20.22,30.0,0.6,0.1011,0.6,0.7173,True,fuzzy_logic_fixed_snr,20.2397,0.8107
14,v2,v5,20.0,150.03,0.0,0.6,0.7501,0.0,-6.1141,True,fuzzy_logic_fixed_snr,14.3722,0.4602
14,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,-9.4185,True,fuzzy_logic_fixed_snr,10.8667,0.2553
14,v3,v4,20.0,80.06,10.0,0.6,0.4003,0.2,-4.6469,True,fuzzy_logic_fixed_snr,15.8148,0.5623
14,v3,v7,20.0,110.0,10.0,0.6,0.55,0.2,-6.3029,True,fuzzy_logic_fixed_snr,14.2056,0.4469
14,v3,v8,20.0,160.03,10.0,0.6,0.8001,0.2,-8.2565,True,fuzzy_logic_fixed_snr,12.1439,0.3219
14,v3,v11,20.0,200.0,10.0,0.6,1.0,0.2,-9.4185,True,fuzzy_logic_fixed_snr,10.8753,0.2422
14,v4,v7,40.0,30.15,20.0,1.0,0.1507,0.4,19.3859,False,fuzzy_logic_fixed_snr,25.5247,0.975
14,v4,v8,40.0,80.0,0.0,1.0,0.4,0.0,17.1629,False,fuzzy_logic_fixed_snr,23.3037,0.9568
14,v4,v3,40.0,80.06,10.0,1.0,0.4003,0.2,15.3531,False,fuzzy_logic_fixed_snr,21.492,0.9412
14,v4,v11,40.0,120.04,0.0,1.0,0.6002,0.0,15.0482,False,fuzzy_logic_fixed_snr,21.1856,0.949
14,v4,v12,40.0,170.0,20.0,1.0,0.85,0.4,10.3719,True,fuzzy_logic_fixed_snr,23.8785,0.9064
15,v1,v2,40.0,50.09,20.0,1.0,0.2504,0.4,16.7403,False,fuzzy_logic_fixed_snr,22.8771,0.9564
15,v1,v5,40.0,100.0,10.0,1.0,0.5,0.2,14.1938,False,fuzzy_logic_fixed_snr,20.3305,0.9307
15,v1,v6,40.0,140.03,10.0,1.0,0.7002,0.2,12.4391,False,fuzzy_logic_fixed_snr,18.5784,0.8932
15,v2,v1,20.0,50.09,20.0,0.6,0.2504,0.4,-3.2597,True,fuzzy_logic_fixed_snr,17.0691,0.6338
15,v2,v5,20.0,150.03,10.0,0.6,0.7501,0.2,-7.9203,True,fuzzy_logic_fixed_snr,12.5333,0.3162
15,v2,v6,20.0,190.0,30.0,0.6,0.95,0.6,-10.9574,True,fuzzy_logic_fixed_snr,9.0,0.1844
15,v3,v4,20.0,70.06,30.0,0.6,0.3503,0.6,-5.7583,True,fuzzy_logic_fixed_snr,14.7358,0.485
15,v3,v7,20.0,120.0,20.0,0.6,0.6,0.4,-7.8129,True,fuzzy_logic_fixed_snr,12.6194,0.3428
15,v3,v8,20.0,150.03,10.0,0.6,0.7501,0.2,-7.9203,True,fuzzy_logic_fixed_snr,12.5242,0.3318
15,v3,v11,20.0,190.0,10.0,0.6,0.95,0.2,-9.1512,True,fuzzy_logic_fixed_snr,11.1757,0.2748
15,v4,v7,40.0,50.09,10.0,1.0,0.2504,0.2,17.7968,False,fuzzy_logic_fixed_snr,23.934,0.9746
15,v4,v3,40.0,70.06,30.0,1.0,0.3503,0.6,14.2417,False,fuzzy_logic_fixed_snr,20.3807,0.927
15,v4,v8,40.0,80.0,40.0,1.0,0.4,0.8,12.9691,True,fuzzy_logic_fixed_snr,24.1585,0.9094
15,v4,v11,40.0,120.04,40.0,1.0,0.6002,0.8,10.8544,True,fuzzy_logic_fixed_snr,23.9328,0.9064
15,v4,v12,40.0,190.0,40.0,1.0,0.95,0.8,8.4611,True,fuzzy_logic_fixed_snr,23.5415,0.9115
16,v1,v2,40.0,30.15,0.0,1.0,0.1507,0.0,22.2486,False,fuzzy_logic_fixed_snr,28.3882,0.9809
16,v1,v5,40.0,110.0,20.0,1.0,0.55,0.4,12.6406,False,fuzzy_logic_fixed_snr,18.7799,0.901
16,v1,v6,40.0,130.03,10.0,1.0,0.6502,0.2,12.8251,False,fuzzy_logic_fixed_snr,18.9624,0.9055
16,v2,v1,20.0,30.15,0.0,0.6,0.1507,0.0,2.2486,False,fuzzy_logic_fixed_snr,8.387,0.268
16,v2,v5,20.0,140.03,20.0,0.6,0.7002,0.4,-8.6175,True,fuzzy_logic_fixed_snr,11.7539,0.2932
16,v2,v6,20.0,160.0,10.0,0.6,0.8,0.2,-8.2556,True,fuzzy_logic_fixed_snr,12.14,0.3143
16,v3,v4,20.0,100.04,40.0,0.6,0.5002,0.8,-8.1962,True,fuzzy_logic_fixed_snr,12.1981,0.3014
16,v3,v7,20.0,140.0,0.0,0.6,0.7,0.0,-5.7535,True,fuzzy_logic_fixed_snr,14.7598,0.4734
16,v3,v8,20.0,140.03,0.0,0.6,0.7002,0.0,-5.7547,True,fuzzy_logic_fixed_snr,14.7256,0.4828
16,v3,v11,20.0,180.0,10.0,0.6,0.9,0.2,-8.8695,True,fuzzy_logic_fixed_snr,11.491,0.2857
16,v4,v8,40.0,40.0,40.0,1.0,0.2,0.8,16.5815,True,fuzzy_logic_fixed_snr,24.3761,0.9109
16,v4,v7,40.0,40.11,40.0,1.0,0.2006,0.8,16.5668,True,fuzzy_logic_fixed_snr,24.3739,0.9035
16,v4,v11,40.0,80.06,30.0,1.0,0.4003,0.6,13.5469,False,fuzzy_logic_fixed_snr,19.6864,0.9195
16,v4,v3,40.0,100.04,40.0,1.0,0.5002,0.8,11.8038,True,fuzzy_logic_fixed_snr,24.0485,0.9051
16,v4,v12,40.0,150.0,40.0,1.0,0.75,0.8,9.6931,True,fuzzy_logic_fixed_snr,23.7671,0.9045
17,v1,v2,40.0,30.15,40.0,1.0,0.1507,0.8,18.0548,True,fuzzy_logic_fixed_snr,24.4217,0.91
17,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,11.0203,True,fuzzy_logic_fixed_snr,23.9578,0.907
17,v1,v6,40.0,140.03,40.0,1.0,0.7002,0.8,10.0514,True,fuzzy_logic_fixed_snr,23.8249,0.8977
17,v2,v1,20.0,30.15,40.0,0.6,0.1507,0.8,-1.9452,True,fuzzy_logic_fixed_snr,18.2328,0.7385
17,v2,v5,20.0,160.03,10.0,0.6,0.8001,0.2,-8.2565,True,fuzzy_logic_fixed_snr,12.176,0.317
17,v2,v6,20.0,170.0,0.0,0.6,0.85,0.0,-6.7654,True,fuzzy_logic_fixed_snr,13.7368,0.4139
17,v3,v4,20.0,60.07,0.0,0.6,0.3004,0.0,-1.3443,True,fuzzy_logic_fixed_snr,18.7243,0.7516
17,v3,v7,20.0,140.0,0.0,0.6,0.7,0.0,-5.7535,True,fuzzy_logic_fixed_snr,14.7161,0.4881
17,v3,v8,20.0,140.03,10.0,0.6,0.7002,0.2,-7.5609,True,fuzzy_logic_fixed_snr,12.8957,0.3551
17,v3,v11,20.0,170.0,20.0,0.6,0.85,0.4,-9.6281,True,fuzzy_logic_fixed_snr,10.6168,0.2578
17,v4,v3,40.0,60.07,0.0,1.0,0.3004,0.0,18.6557,False,fuzzy_logic_fixed_snr,24.7939,0.977
17,v4,v8,40.0,80.0,10.0,1.0,0.4,0.2,15.3567,False,fuzzy_logic_fixed_snr,21.4924,0.9432
17,v4,v7,40.0,80.06,0.0,1.0,0.4003,0.0,17.1593,False,fuzzy_logic_fixed_snr,23.2964,0.9572
17,v4,v11,40.0,110.04,20.0,1.0,0.5502,0.4,12.6386,False,fuzzy_logic_fixed_snr,18.776,0.9102
17,v4,v12,40.0,190.0,0.0,1.0,0.95,0.0,12.655,True,fuzzy_logic_fixed_snr,24.143,0.9051
18,v1,v2,40.0,70.06,10.0,1.0,0.3503,0.2,16.0479,False,fuzzy_logic_fixed_snr,22.1862,0.9568
18,v1,v5,40.0,100.0,30.0,1.0,0.5,0.6,12.3876,True,fuzzy_logic_fixed_snr,24.113,0.8977
18,v1,v6,40.0,100.04,40.0,1.0,0.5002,0.8,11.8038,True,fuzzy_logic_fixed_snr,24.0471,0.9
18,v2,v1,20.0,70.06,10.0,0.6,0.3503,0.2,-3.9521,True,fuzzy_logic_fixed_snr,16.4485,0.6004
18,v2,v6,20.0,170.0,30.0,0.6,0.85,0.6,-10.3777,True,fuzzy_logic_fixed_snr,9.7243,0.2156
18,v2,v5,20.0,170.03,20.0,0.6,0.8501,0.4,-9.6289,True,fuzzy_logic_fixed_snr,10.6062,0.25
18,v3,v4,20.0,60.07,10.0,0.6,0.3004,0.2,-3.1505,True,fuzzy_logic_fixed_snr,17.1977,0.6535
18,v3,v8,20.0,130.03,0.0,0.6,0.6502,0.0,-5.3687,True,fuzzy_logic_fixed_snr,15.1053,0.4963
18,v3,v7,20.0,140.0,20.0,0.6,0.7,0.4,-8.6163,True,fuzzy_logic_fixed_snr,11.7235,0.273
18,v3,v11,20.0,150.0,10.0,0.6,0.75,0.2,-7.9193,True,fuzzy_logic_fixed_snr,12.4917,0.3082
18,v4,v3,40.0,60.07,10.0,1.0,0.3004,0.2,16.8495,False,fuzzy_logic_fixed_snr,22.9873,0.9623
18,v4,v8,40.0,70.0,10.0,1.0,0.35,0.2,16.0526,False,fuzzy_logic_fixed_snr,22.1908,0.9457
18,v4,v7,40.0,80.06,10.0,1.0,0.4003,0.2,15.3531,False,fuzzy_logic_fixed_snr,21.4913,0.9445
18,v4,v11,40.0,90.05,0.0,1.0,0.4502,0.0,16.5462,False,fuzzy_logic_fixed_snr,22.6841,0.9559
18,v4,v12,40.0,190.0,30.0,1.0,0.95,0.6,9.0426,True,fuzzy_logic_fixed_snr,23.6513,0.9035
19,v1,v2,40.0,60.07,20.0,1.0,0.3004,0.4,15.793,False,fuzzy_logic_fixed_snr,21.9305,0.9475
19,v1,v5,40.0,130.0,0.0,1.0,0.65,0.0,14.6327,False,fuzzy_logic_fixed_snr,20.7714,0.9383
19,v1,v6,40.0,140.03,10.0,1.0,0.7002,0.2,12.4391,False,fuzzy_logic_fixed_snr,18.5748,0.8975
19,v2,v1,20.0,60.07,20.0,0.6,0.3004,0.4,-4.207,True,fuzzy_logic_fixed_snr,16.2053,0.6002
19,v2,v5,20.0,190.02,20.0,0.6,0.9501,0.4,-10.2084,True,fuzzy_logic_fixed_snr,9.9273,0.2182
19,v2,v6,20.0,200.0,30.0,0.6,1.0,0.6,-11.2247,True,fuzzy_logic_fixed_snr,8.6761,0.198
19,v3,v4,20.0,50.09,30.0,0.6,0.2504,0.6,-4.0094,True,fuzzy_logic_fixed_snr,16.3912,0.5883
19,v3,v7,20.0,120.0,30.0,0.6,0.6,0.6,-8.5625,True,fuzzy_logic_fixed_snr,11.8059,0.308
19,v3,v8,20.0,130.03,0.0,0.6,0.6502,0.0,-5.3687,True,fuzzy_logic_fixed_snr,15.1177,0.507
19,v3,v11,20.0,140.0,0.0,0.6,0.7,0.0,-5.7535,True,fuzzy_logic_fixed_snr,14.7394,0.4914
19,v4,v3,40.0,50.09,30.0,1.0,0.2504,0.6,15.9906,False,fuzzy_logic_fixed_snr,22.1286,0.9539
19,v4,v7,40.0,70.06,0.0,1.0,0.3503,0.0,17.854,False,fuzzy_logic_fixed_snr,23.9921,0.9584
19,v4,v8,40.0,80.0,30.0,1.0,0.4,0.6,13.5506,False,fuzzy_logic_fixed_snr,19.6886,0.9275
19,v4,v11,40.0,90.05,30.0,1.0,0.4502,0.6,12.9338,True,fuzzy_logic_fixed_snr,24.166,0.9006
19,v4,v12,40.0,160.0,20.0,1.0,0.8,0.4,10.6878,True,fuzzy_logic_fixed_snr,23.9194,0.8996
20,v1,v2,40.0,40.11,0.0,1.0,0.2006,0.0,20.7607,False,fuzzy_logic_fixed_snr,26.8974,0.9779
20,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,11.0203,True,fuzzy_logic_fixed_snr,23.9643,0.9049
20,v1,v6,40.0,130.03,30.0,1.0,0.6502,0.6,11.0189,True,fuzzy_logic_fixed_snr,23.9607,0.901
20,v2,v1,20.0,40.11,0.0,0.6,0.2006,0.0,0.7607,False,fuzzy_logic_fixed_snr,6.8974,0.1994
20,v2,v6,20.0,170.0,30.0,0.6,0.85,0.6,-10.3777,True,fuzzy_logic_fixed_snr,9.7316,0.226
20,v2,v5,20.0,170.03,30.0,0.6,0.8501,0.6,-10.3786,True,fuzzy_logic_fixed_snr,9.7236,0.2094
20,v3,v4,20.0,80.06,30.0,0.6,0.4003,0.6,-6.4531,True,fuzzy_logic_fixed_snr,14.0495,0.4299
20,v3,v8,20.0,130.03,10.0,0.6,0.6502,0.2,-7.1749,True,fuzzy_logic_fixed_snr,13.2844,0.3799
20,v3,v11,20.0,140.0,20.0,0.6,0.7,0.4,-8.6163,True,fuzzy_logic_fixed_snr,11.7693,0.2994
20,v3,v7,20.0,150.0,0.0,0.6,0.75,0.0,-6.1131,True,fuzzy_logic_fixed_snr,14.4042,0.4541
20,v4,v8,40.0,50.0,20.0,1.0,0.25,0.4,16.7496,False,fuzzy_logic_fixed_snr,22.8873,0.9578
20,v4,v11,40.0,60.07,10.0,1.0,0.3004,0.2,16.8495,False,fuzzy_logic_fixed_snr,22.9887,0.9564
20,v4,v7,40.0,70.06,30.0,1.0,0.3503,0.6,14.2417,False,fuzzy_logic_fixed_snr,20.3793,0.9266
20,v4,v3,40.0,80.06,30.0,1.0,0.4003,0.6,13.5469,False,fuzzy_logic_fixed_snr,19.6818,0.9156
20,v4,v12,40.0,140.0,10.0,1.0,0.7,0.2,12.4403,False,fuzzy_logic_fixed_snr,18.5774,0.8975
21,v1,v2,40.0,40.11,30.0,1.0,0.2006,0.6,17.1483,False,fuzzy_logic_fixed_snr,23.2875,0.9623
21,v1,v5,40.0,160.0,0.0,1.0,0.8,0.0,13.5506,True,fuzzy_logic_fixed_snr,24.2109,0.9113
21,v1,v6,40.0,160.03,40.0,1.0,0.8001,0.8,9.3558,True,fuzzy_logic_fixed_snr,23.6999,0.899
21,v2,v1,20.0,40.11,30.0,0.6,0.2006,0.6,-2.8517,True,fuzzy_logic_fixed_snr,17.4314,0.6805
21,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,-9.4185,True,fuzzy_logic_fixed_snr,10.8532,0.2418
21,v3,v4,20.0,110.04,40.0,0.6,0.5502,0.8,-8.6925,True,fuzzy_logic_fixed_snr,11.6585,0.2748
21,v3,v8,20.0,140.03,40.0,0.6,0.7002,0.8,-9.9486,True,fuzzy_logic_fixed_snr,10.2111,0.2354
21,v3,v7,20.0,150.0,40.0,0.6,0.75,0.8,-10.3069,True,fuzzy_logic_fixed_snr,9.8053,0.2049
21,v3,v11,20.0,160.0,10.0,0.6,0.8,0.2,-8.2556,True,fuzzy_logic_fixed_snr,12.1546,0.3129
21,v4,v8,40.0,30.0,0.0,1.0,0.15,0.0,22.2745,False,fuzzy_logic_fixed_snr,28.4125,0.9814
21,v4,v7,40.0,40.11,0.0,1.0,0.2006,0.0,20.7607,False,fuzzy_logic_fixed_snr,26.8983,0.9785
21,v4,v11,40.0,50.09,30.0,1.0,0.2504,0.6,15.9906,False,fuzzy_logic_fixed_snr,22.1292,0.957
21,v4,v3,40.0,110.04,40.0,1.0,0.5502,0.8,11.3075,True,fuzzy_logic_fixed_snr,24.0041,0.9109
21,v4,v12,40.0,130.0,30.0,1.0,0.65,0.6,11.0203,True,fuzzy_logic_fixed_snr,23.9669,0.8996
22,v1,v2,40.0,70.06,10.0,1.0,0.3503,0.2,16.0479,False,fuzzy_logic_fixed_snr,22.1845,0.95
22,v1,v6,40.0,120.04,10.0,1.0,0.6002,0.2,13.242,False,fuzzy_logic_fixed_snr,19.3807,0.9084
22,v1,v5,40.0,160.0,20.0,1.0,0.8,0.4,10.6878,True,fuzzy_logic_fixed_snr,23.9204,0.9123
22,v2,v1,20.0,70.06,10.0,0.6,0.3503,0.2,-3.9521,True,fuzzy_logic_fixed_snr,16.4424,0.5963
22,v2,v6,20.0,190.0,0.0,0.6,0.95,0.0,-7.345,True,fuzzy_logic_fixed_snr,13.125,0.3711
22,v3,v4,20.0,150.03,10.0,0.6,0.7501,0.2,-7.9203,True,fuzzy_logic_fixed_snr,12.5053,0.3357
22,v3,v11,20.0,170.0,20.0,0.6,0.85,0.4,-9.6281,True,fuzzy_logic_fixed_snr,10.6186,0.2438
22,v3,v8,20.0,180.02,10.0,0.6,0.9001,0.2,-8.8702,True,fuzzy_logic_fixed_snr,11.471,0.2814
22,v3,v7,20.0,190.0,10.0,0.6,0.95,0.2,-9.1512,True,fuzzy_logic_fixed_snr,11.185,0.2617
22,v4,v11,40.0,20.22,30.0,1.0,0.1011,0.6,20.7173,False,fuzzy_logic_fixed_snr,26.8557,0.9789
22,v4,v8,40.0,30.0,20.0,1.0,0.15,0.4,19.4118,False,fuzzy_logic_fixed_snr,25.5501,0.973
22,v4,v7,40.0,40.11,20.0,1.0,0.2006,0.4,17.8979,False,fuzzy_logic_fixed_snr,24.0334,0.9691
22,v4,v12,40.0,100.0,10.0,1.0,0.5,0.2,14.1938,False,fuzzy_logic_fixed_snr,20.3312,0.9301
22,v4,v3,40.0,150.03,10.0,1.0,0.7501,0.2,12.0797,False,fuzzy_logic_fixed_snr,18.2174,0.8896
23,v1,v2,40.0,80.06,30.0,1.0,0.4003,0.6,13.5469,False,fuzzy_logic_fixed_snr,19.6861,0.923
23,v1,v6,40.0,110.04,30.0,1.0,0.5502,0.6,11.889,True,fuzzy_logic_fixed_snr,24.0597,0.9084
23,v1,v5,40.0,140.0,40.0,1.0,0.7,0.8,10.0526,True,fuzzy_logic_fixed_snr,23.8229,0.9074
23,v2,v1,20.0,80.06,30.0,0.6,0.4003,0.6,-6.4531,True,fuzzy_logic_fixed_snr,14.0401,0.3977
23,v2,v6,20.0,190.0,0.0,0.6,0.95,0.0,-7.345,True,fuzzy_logic_fixed_snr,13.1167,0.3674
23,v3,v4,20.0,140.03,40.0,0.6,0.7002,0.8,-9.9486,True,fuzzy_logic_fixed_snr,10.2415,0.2197
23,v3,v11,20.0,190.0,30.0,0.6,0.95,0.6,-10.9574,True,fuzzy_logic_fixed_snr,8.9998,0.1941
23,v3,v8,20.0,190.02,40.0,0.6,0.9501,0.8,-11.5395,True,fuzzy_logic_fixed_snr,8.2799,0.1799
23,v3,v7,20.0,200.0,0.0,0.6,1.0,0.0,-7.6124,True,fuzzy_logic_fixed_snr,12.8314,0.3312
23,v4,v8,40.0,50.0,0.0,1.0,0.25,0.0,19.6124,False,fuzzy_logic_fixed_snr,25.7492,0.976
23,v4,v11,40.0,50.09,10.0,1.0,0.2504,0.2,17.7968,False,fuzzy_logic_fixed_snr,23.9332,0.9652
23,v4,v7,40.0,60.07,40.0,1.0,0.3004,0.8,14.4619,True,fuzzy_logic_fixed_snr,24.2708,0.9094
23,v4,v12,40.0,90.0,40.0,1.0,0.45,0.8,12.3553,True,fuzzy_logic_fixed_snr,24.1088,0.9055
23,v4,v3,40.0,140.03,40.0,1.0,0.7002,0.8,10.0514,True,fuzzy_logic_fixed_snr,23.8274,0.9021
24,v1,v2,40.0,50.09,0.0,1.0,0.2504,0.0,19.603,False,fuzzy_logic_fixed_snr,25.7416,0.9727
24,v1,v6,40.0,140.03,30.0,1.0,0.7002,0.6,10.6329,True,fuzzy_logic_fixed_snr,23.903,0.9074
24,v1,v5,40.0,180.0,20.0,1.0,0.9,0.4,10.074,True,fuzzy_logic_fixed_snr,23.8222,0.8996
24,v2,v1,20.0,50.09,0.0,0.6,0.2504,0.0,-0.397,False,fuzzy_logic_fixed_snr,5.7409,0.1717
24,v2,v6,20.0,190.0,30.0,0.6,0.95,0.6,-10.9574,True,fuzzy_logic_fixed_snr,9.0018,0.2037
24,v3,v4,20.0,100.04,20.0,0.6,0.5002,0.4,-6.8651,True,fuzzy_logic_fixed_snr,13.6382,0.4027
24,v3,v8,20.0,150.03,30.0,0.6,0.7501,0.6,-9.7265,True,fuzzy_logic_fixed_snr,10.5168,0.2359
24,v3,v11,20.0,160.0,30.0,0.6,0.8,0.6,-10.0618,True,fuzzy_logic_fixed_snr,10.1138,0.2313
