time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn,testing_case,psnr,accuracy
10,v1,v2,40.0,20.22,20.0,1.0,0.1011,0.4,9.1116,False,fuzzy_logic_fixed_snr,15.2519,0.7766
10,v1,v5,40.0,110.0,20.0,1.0,0.55,0.4,-5.5991,False,fuzzy_logic_fixed_snr,0.5371,0.1262
10,v1,v6,40.0,190.02,10.0,1.0,0.9501,0.2,-8.5865,True,fuzzy_logic_fixed_snr,11.831,0.2885
10,v2,v1,20.0,20.22,20.0,0.6,0.1011,0.4,-10.8884,True,fuzzy_logic_fixed_snr,9.0779,0.1887
10,v2,v5,20.0,130.03,40.0,0.6,0.6502,0.8,-29.2709,True,fuzzy_logic_fixed_snr,-0.2433,0.0867
10,v3,v4,20.0,50.09,30.0,0.6,0.2504,0.6,-20.0156,True,fuzzy_logic_fixed_snr,1.2395,0.1203
10,v3,v7,20.0,100.0,30.0,0.6,0.5,0.6,-26.0206,True,fuzzy_logic_fixed_snr,0.0024,0.0934
10,v3,v8,20.0,130.03,10.0,0.6,0.6502,0.2,-25.2915,True,fuzzy_logic_fixed_snr,0.0818,0.1002
10,v4,v3,40.0,50.09,30.0,1.0,0.2504,0.6,-0.0156,False,fuzzy_logic_fixed_snr,6.124,0.1887
10,v4,v7,40.0,50.09,0.0,1.0,0.2504,0.0,6.005,False,fuzzy_logic_fixed_snr,12.1409,0.5486
10,v4,v8,40.0,80.0,20.0,1.0,0.4,0.4,-2.833,False,fuzzy_logic_fixed_snr,3.307,0.1525
10,v4,v12,40.0,170.0,20.0,1.0,0.85,0.4,-9.3802,True,fuzzy_logic_fixed_snr,10.9058,0.2461
10,v4,v16,40.0,170.0,20.0,1.0,0.85,0.4,-9.3802,True,fuzzy_logic_fixed_snr,10.9254,0.2537
11,v1,v2,40.0,3.0,10.0,1.0,0.015,0.2,27.4473,False,fuzzy_logic_fixed_snr,33.5865,0.9877
11,v1,v5,40.0,90.0,10.0,1.0,0.45,0.2,-2.0952,False,fuzzy_logic_fixed_snr,4.0441,0.1561
11,v2,v1,20.0,3.0,10.0,0.6,0.015,0.2,7.4473,False,fuzzy_logic_fixed_snr,13.5844,0.6703
11,v2,v5,20.0,90.05,20.0,0.6,0.4502,0.4,-23.8609,True,fuzzy_logic_fixed_snr,0.291,0.1188
11,v2,v6,20.0,200.0,0.0,0.6,1.0,0.0,-26.0206,True,fuzzy_logic_fixed_snr,0.0159,0.1047
11,v3,v4,20.0,80.06,10.0,0.6,0.4003,0.2,-21.0782,True,fuzzy_logic_fixed_snr,0.9064,0.1041
11,v3,v7,20.0,130.0,30.0,0.6,0.65,0.6,-28.2995,True,fuzzy_logic_fixed_snr,-0.1913,0.0965
11,v3,v8,20.0,140.03,20.0,0.6,0.7002,0.4,-27.6958,True,fuzzy_logic_fixed_snr,-0.1514,0.0949
11,v4,v7,40.0,50.09,20.0,1.0,0.2504,0.4,1.2338,False,fuzzy_logic_fixed_snr,7.3734,0.2141
11,v4,v8,40.0,60.0,10.0,1.0,0.3,0.2,1.4267,False,fuzzy_logic_fixed_snr,7.5653,0.2287
11,v4,v3,40.0,80.06,10.0,1.0,0.4003,0.2,-1.0782,False,fuzzy_logic_fixed_snr,5.0589,0.1637
