time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn,testing_case,psnr,accuracy
13,v3,v7,20.0,120.0,10.0,0.6,0.6,0.2,-6.7564,True,fuzzy_logic_fixed_snr,13.7345,0.4029
13,v3,v8,20.0,140.03,20.0,0.6,0.7002,0.4,-8.6175,True,fuzzy_logic_fixed_snr,11.7629,0.2777
13,v3,v11,20.0,190.0,10.0,0.6,0.95,0.2,-9.1512,True,fuzzy_logic_fixed_snr,11.1798,0.2553
13,v4,v7,40.0,50.09,20.0,1.0,0.2504,0.4,16.7403,False,fuzzy_logic_fixed_snr,22.879,0.9564
13,v4,v8,40.0,70.0,10.0,1.0,0.35,0.2,16.0526,False,fuzzy_logic_fixed_snr,22.1899,0.9584
13,v4,v3,40.0,70.06,10.0,1.0,0.3503,0.2,16.0479,False,fuzzy_logic_fixed_snr,22.187,0.9477
13,v4,v11,40.0,120.04,0.0,1.0,0.6002,0.0,15.0482,False,fuzzy_logic_fixed_snr,21.1858,0.935
13,v4,v12,40.0,170.0,0.0,1.0,0.85,0.0,13.2346,True,fuzzy_logic_fixed_snr,24.1848,0.9016
14,v1,v2,40.0,20.22,30.0,1.0,0.1011,0.6,20.7173,False,fuzzy_logic_fixed_snr,26.8527,0.9746
14,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,11.0203,True,fuzzy_logic_fixed_snr,23.9625,0.8957
14,v1,v6,40.0,180.02,40.0,1.0,0.9001,0.8,8.7422,True,fuzzy_logic_fixed_snr,23.5828,0.8912
14,v2,v1,20.0,20.22,30.0,0.6,0.1011,0.6,0.7173,True,fuzzy_logic_fixed_snr,20.2285,0.8127
14,v2,v5,20.0,150.03,0.0,0.6,0.7501,0.0,-6.1141,True,fuzzy_logic_fixed_snr,14.39,0.4398
14,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,-9.4185,True,fuzzy_logic_fixed_snr,10.8561,0.2551
14,v3,v4,20.0,80.06,10.0,0.6,0.4003,0.2,-4.6469,True,fuzzy_logic_fixed_snr,15.8217,0.5336
14,v3,v7,20.0,110.0,10.0,0.6,0.55,0.2,-6.3029,True,fuzzy_logic_fixed_snr,14.1898,0.4441
14,v3,v8,20.0,160.03,10.0,0.6,0.8001,0.2,-8.2565,True,fuzzy_logic_fixed_snr,12.1776,0.3012
14,v3,v11,20.0,200.0,10.0,0.6,1.0,0.2,-9.4185,True,fuzzy_logic_fixed_snr,10.8525,0.249
14,v4,v7,40.0,30.15,20.0,1.0,0.1507,0.4,19.3859,False,fuzzy_logic_fixed_snr,25.5221,0.9711
14,v4,v8,40.0,80.0,0.0,1.0,0.4,0.0,17.1629,False,fuzzy_logic_fixed_snr,23.3014,0.9617
14,v4,v3,40.0,80.06,10.0,1.0,0.4003,0.2,15.3531,False,fuzzy_logic_fixed_snr,21.4907,0.9461
14,v4,v11,40.0,120.04,0.0,1.0,0.6002,0.0,15.0482,False,fuzzy_logic_fixed_snr,21.185,0.9455
14,v4,v12,40.0,170.0,20.0,1.0,0.85,0.4,10.3719,True,fuzzy_logic_fixed_snr,23.8685,0.9025
15,v1,v2,40.0,50.09,20.0,1.0,0.2504,0.4,16.7403,False,fuzzy_logic_fixed_snr,22.8787,0.9541
