epoch,train_acc,train_loss,train_psnr,test_acc,test_loss,test_psnr,epoch_time
1,0.13562979539641945,0.07672766807591519,11.667816671264141,0.17724920382165604,0.041033394255076246,13.875333008492829,122.68119740486145
2,0.22570332480818414,0.03421960704390655,14.690189029859459,0.2705015923566879,0.028842310759292288,15.407354707171203,121.76624298095703
3,0.3280850383631714,0.026207011052504982,15.838486706814193,0.37878184713375795,0.023893111284561216,16.22501488703831,145.44949221611023
4,0.4352421675191816,0.02196888157340419,16.604856043520485,0.5152269108280255,0.020380564093305048,16.915644700360147,148.30574226379395
5,0.5339873721227621,0.01840685436244854,17.378199394401687,0.5330414012738853,0.016185167204042908,17.916863095228837,148.06641340255737
6,0.5951286764705882,0.01577901101583029,18.044144432867885,0.6186305732484076,0.014380702327723337,18.430277684691607,148.14064478874207
7,0.6490768861892583,0.014079931978126773,18.53718565187186,0.653562898089172,0.016536150169173244,17.821526897940664,147.95213150978088
8,0.6892782928388747,0.012803124262691687,18.946835469102005,0.6696855095541401,0.012725533727722563,18.960793671334624,147.97876358032227
9,0.721667199488491,0.012003536270621716,19.236147836651035,0.7209394904458599,0.010713497740305533,19.708930544033173,147.86187076568604
10,0.7456441815856778,0.011298035331013258,19.502196577808743,0.7116839171974523,0.013226998175025746,18.791507769542136,147.93291974067688
11,0.7692015664961637,0.010622137739463612,19.764179037050212,0.7455214968152867,0.010099704146005545,19.96465936891592,148.01903438568115
12,0.7876838235294118,0.010091863904872437,19.995502854856994,0.7713972929936306,0.01249552255342151,19.038368638154047,147.69456720352173
13,0.8013906649616368,0.009620556219592881,20.200623346411664,0.7816480891719745,0.009493129197389457,20.233930393389077,147.65385103225708
14,0.8159167199488491,0.009079772887317955,20.439973204337118,0.785828025477707,0.009152381164822608,20.392052109833735,147.83856320381165
15,0.8262468030690537,0.008879079389959917,20.55065723331383,0.8122014331210191,0.008157713237888874,20.89248321921962,147.6907253265381
16,0.8395740089514067,0.008396490139986777,20.783308341375093,0.8017515923566879,0.008957243135946381,20.484952124820392,147.8701033592224
17,0.8484454923273658,0.00819770110559071,20.89456528958762,0.8173765923566879,0.008508541114082571,20.708348146669426,147.9181616306305
