epoch,train_acc,train_loss,train_psnr,test_acc,test_loss,test_psnr,epoch_time
25,0.8908248081841432,0.00781878540911676,21.104741876997302,0.8507165605095541,0.0076980199338571665,21.15436662078663,120.90313291549683
26,0.891863810741688,0.007759148216284716,21.134887519699838,0.8580812101910829,0.007715744387571979,21.14646596969313,120.9476478099823
27,0.8957800511508951,0.007577375184311091,21.245428848754415,0.852109872611465,0.008177009372598236,20.89076407851687,121.03510165214539
28,0.9000359654731458,0.007450179857871188,21.310064813365106,0.865843949044586,0.008083686119859006,20.93882605680235,120.99337220191956
29,0.9022138746803069,0.00742865835085435,21.324312997900922,0.8632563694267515,0.007017146526082496,21.56060631867427,121.22736978530884
30,0.90315297314578,0.007241958557554256,21.434041037888782,0.8657444267515924,0.007567425949534603,21.22651993089421,121.25048518180847
31,0.9055306905370843,0.007147184877401537,21.492209514998414,0.8670382165605095,0.006999684625251848,21.567909775266223,120.9722363948822
32,0.9079683503836317,0.007117701658045354,21.5190424638636,0.8702229299363057,0.007394434827836646,21.33062809743699,120.871084690094
33,0.9112252237851662,0.006993933785063646,21.589239237558505,0.8697253184713376,0.007680925241060507,21.167926108001904,121.06975936889648
34,0.9120244565217391,0.006900141249074961,21.64533617307463,0.8769904458598726,0.00663198329876088,21.80299257169104,120.913991689682
35,0.9122442455242967,0.006869688106086248,21.672671864404702,0.8741042993630573,0.00660671038363295,21.820872786698068,120.87527227401733
36,0.9155210997442456,0.006721557431813815,21.760783288180065,0.8708200636942676,0.007051160627276085,21.5363468729007,121.11431360244751
37,0.916979699488491,0.006669070134582498,21.798209970869372,0.8735071656050956,0.00739616244900853,21.33040109865225,120.93423295021057
38,0.9176190856777494,0.006565570055990649,21.863330792283158,0.8811703821656051,0.00627147490870516,22.052042614882158,121.04432344436646
39,0.9195971867007673,0.006552342309966645,21.87232607282946,0.8757961783439491,0.006443180066717278,21.933566318196096,121.1301531791687
40,0.9196571291560103,0.006485199323519493,21.91270426533106,0.8816679936305732,0.006177621208439777,22.114322382933015,120.916419506073
41,0.9227541560102301,0.0063268488548133914,22.021046984835962,0.8755971337579618,0.006380553176377419,21.973496844054786,120.90815663337708
42,0.9220947890025576,0.006321295026970832,22.033153629059072,0.8793789808917197,0.006398363964288098,21.960777088335366,120.97165966033936
43,0.9237731777493606,0.006132447652047133,22.161225835990418,0.8809713375796179,0.006169597431424127,22.118790596154085,120.88753199577332
44,0.9247722186700768,0.006167587439489105,22.139784190965734,0.8857484076433121,0.006217936667833168,22.086442473587717,120.83632683753967
45,0.9264905690537084,0.006106019508965371,22.184018198486484,0.8866441082802548,0.006246689561707009,22.0648773339144,121.0409779548645
46,0.9282888427109974,0.006028796710512217,22.229696532344573,0.8811703821656051,0.007393170017630431,21.32831396115054,120.91482496261597
47,0.9265505115089514,0.005936263522723942,22.300104955882976,0.8828622611464968,0.00645493773245223,21.921269981724443,120.89361763000488
48,0.9292079603580563,0.005923589898744965,22.310432229200593,0.8909235668789809,0.0058912694139797595,22.32172605186511,121.00834012031555
49,0.9307065217391305,0.005763816809200723,22.425127353814556,0.8835589171974523,0.0059147594603383615,22.303543637512597,120.83519387245178
50,0.9305666560102301,0.005826032475170577,22.382813514650934,0.89171974522293,0.005418983724110636,22.6876171865281,120.88377857208252
